student_id,age,gender,socioeconomic_status,commute_distance,attendance_rate,previous_grades,current_gpa,financial_aid,part_time_job,extracurricular_activities,next_semester_dropout
818,22,Male,Medium,16.8283399419506,59.263842516677,48.36701417230961,1.2644267301723764,1,0,1,1
819,22,Male,Low,44.998040160925626,77.0635055470839,74.15238778776566,2.240996570749621,0,0,1,0
820,22,Male,Medium,44.517791257767755,82.27860907137139,92.07877760385418,3.250482498863803,1,1,0,0
821,24,Female,Low,16.93924029972564,52.27925789743344,74.98634543679388,3.080202560287132,0,1,1,0
822,22,Male,High,45.147083888832924,97.29854449227997,83.08085068762009,3.971928211516537,0,1,0,0
823,23,Female,Medium,49.811726001440164,92.10826883251906,62.32261406873244,1.833673377963268,0,1,0,1
824,22,Male,Low,41.445367542073456,64.83062410785466,45.546971022224,2.4945678975219376,0,0,0,1
825,20,Male,Low,42.39869604000622,53.8593765113234,67.47401770762428,1.9885912413219902,1,0,0,1
826,21,Female,Medium,13.201428069345406,58.49435366095287,63.668763450331454,2.321809342177524,1,1,0,1
827,22,Female,Medium,29.25841754403006,56.34722068774863,92.02361094273684,3.5708503896081645,0,1,0,0
828,21,Male,Medium,4.295539784401025,56.16418896494734,54.639718141148336,3.05262722556546,0,0,1,0
829,20,Male,Low,5.650978904261816,75.9280844332867,98.00405365210648,3.647323574042745,1,1,0,0
830,20,Male,Medium,49.94573798963124,62.29237212467002,97.48828718826977,1.6105333249956595,0,0,1,1
831,21,Female,Medium,17.005323221869634,67.90698582645723,54.85789858428632,3.620083353524314,0,0,0,0
832,18,Female,Medium,37.66101169039347,99.47526666921613,60.88311732863923,1.1792868225351532,0,0,0,1
833,19,Male,Medium,40.52658759831401,84.21571244626725,93.7333444524331,3.6657978413114574,0,0,0,0
834,24,Female,Medium,43.04314027935423,97.44903335235007,97.99733325376644,1.9872213383821837,1,0,0,0
835,18,Female,Low,49.88378657270567,57.12782775165578,66.60634617016264,1.9437629002421994,1,0,1,0
836,18,Female,High,12.833327777586524,69.10697374162847,59.25982273845387,2.536265730095992,0,0,0,0
837,23,Female,Medium,2.977190516125286,77.73659016411771,71.56564079509252,3.8220705631696954,0,0,1,0
838,24,Male,Medium,21.14838438173471,53.8379030944369,81.2661523819441,1.143344094044216,0,0,0,1
839,24,Male,Low,7.373952821618401,50.209372181397896,56.408470922498786,2.0566929252122357,0,1,1,1
840,18,Male,Medium,2.098868568940701,83.52171668984587,84.18839047714437,3.569715966050007,0,0,1,0
841,22,Male,Low,18.660914529932818,82.09097584007176,43.099441426878464,2.1881634323064003,1,0,0,0
842,23,Female,Medium,39.40317430268659,70.53944049998059,42.95766956586499,1.597470692791201,0,0,0,1
843,23,Female,High,28.742853870028473,74.48220380160163,63.177262308732715,2.2743825439942356,0,0,0,1
844,20,Male,Medium,16.326121471307346,70.77215002960448,61.208391523643236,2.156657504475008,0,1,1,1
845,24,Male,Low,33.062758269143266,51.200252242244446,58.93799292202914,3.7462486044001104,0,0,0,0
846,18,Male,Low,12.368890835131726,66.76858031087312,69.4611857601346,3.285803127229291,0,1,1,0
847,20,Female,Medium,1.7046908575321662,58.85411276986449,59.24401493869428,2.515346667232019,1,0,1,0
848,21,Male,Low,38.45331593538494,54.921209455068436,51.535475108085514,3.965111700164713,0,0,1,0
849,19,Female,Low,31.563411158336447,97.83602169446749,58.56817294531605,2.39583259382777,1,0,1,0
850,23,Male,Medium,38.35282860054704,79.96798625210829,98.49425636861409,1.1747134924608256,0,0,1,1
851,21,Male,Medium,2.9079628176956147,86.43281421183013,64.66680501969091,1.7868229654449546,0,0,0,0
852,21,Other,Low,42.018861763701956,65.76818716330587,66.68276661150014,2.3082114406579377,0,0,1,1
853,22,Other,High,31.356783801778864,69.65735647470076,74.5926993970684,1.4707078724383602,0,0,1,1
854,19,Male,Low,28.606372184919366,61.84619969483617,99.0004461048536,3.842695378972129,0,0,0,0
855,21,Female,High,31.606088357612048,54.84828354827124,54.49607658614578,3.3005466934533194,0,1,1,0
856,21,Female,Medium,43.357229096549844,58.95158187207919,80.87692663194602,1.804861601283318,1,0,0,1
857,19,Female,High,29.759888821386447,89.8757022648243,82.95908161250344,2.7724136005537474,1,0,1,0
858,19,Male,Medium,29.46656861452079,83.87729025918878,76.43946500758395,3.164347471328716,0,0,1,0
859,21,Female,High,49.54327869622252,77.34644379927384,45.314700378198644,3.8238367867203937,0,0,0,0
860,19,Female,High,38.07977818635983,73.7544936433384,80.61233654965459,3.644906047526232,0,0,1,0
861,21,Female,Low,22.672396467105628,96.12171418280622,43.84568266217053,2.545576678414641,0,1,0,1
862,21,Male,High,35.66245300161346,53.63674738893342,75.76855897299382,3.323957859379053,0,1,0,0
863,22,Male,Medium,20.072293112897636,64.0300406618958,84.37487063330457,2.6864342614827548,1,0,0,0
864,18,Male,Medium,12.21489766169145,67.4968926785357,52.65819343719703,2.6581116701366203,0,0,1,0
865,21,Female,Medium,30.245741967500212,89.12129061063939,90.49732045256644,1.3442258750145757,0,0,0,0
866,20,Male,Medium,46.480922807583624,99.62573100809857,41.82122833198026,1.378412974048456,0,0,0,0
867,23,Female,Low,46.52783648075767,62.03352573785765,90.62877181949837,2.588600845067372,0,0,1,0
868,24,Other,Medium,17.753358627169025,93.71536670685403,67.6197430385659,1.8065846349370198,1,0,0,0
869,18,Male,Medium,26.856195844863056,91.53113802158956,53.05527639589867,1.063110707381406,0,0,0,1
870,18,Female,Medium,11.3701590299232,61.23286988208833,48.02668869963808,3.168517611700637,0,0,0,0
871,18,Male,High,49.78592436544529,69.96662900996112,97.19843005494235,1.097459790070495,1,0,0,1
872,22,Female,Medium,49.07477748552885,70.48364346462596,44.3599352548694,2.7858305233121636,0,0,0,0
873,21,Male,Medium,32.82593755566492,98.91103342632792,51.94560519615554,2.6175813823819434,1,0,0,0
874,22,Female,Low,40.416288924196195,59.044595068944915,60.86934084598276,3.9064440717334135,0,0,1,0
875,21,Female,Low,36.0399079029013,89.9578985552391,77.21409093766724,2.452639418042925,0,1,1,1
876,22,Female,Low,30.06475273293394,66.7096357086555,72.6880651165659,1.1908043091333922,1,0,0,1
877,22,Female,Medium,3.614051852455987,86.54351728880802,47.53860954473884,2.655063903419385,0,1,0,1
878,23,Female,Low,23.283452785080392,71.00055021478315,57.383679024292874,3.523288511848304,0,0,0,0
879,20,Female,High,34.064528806203114,78.917988155827,54.325106265161445,3.99054785284432,0,0,1,0
880,22,Female,Medium,34.19904908030055,91.63058866630655,52.81257126942048,2.2910295210672174,0,0,0,0
881,23,Female,Medium,19.283008302696796,90.20827824919421,64.66866018879922,1.9608962274902275,1,0,0,0
882,19,Male,Medium,47.1429073462435,93.321159176985,82.24188715549941,3.7199598908559968,1,1,1,0
883,20,Female,Low,9.20049457960227,52.980866267232955,53.047175933034154,1.5737263872283642,1,0,0,0
884,22,Female,Medium,25.51761286456247,84.60252765198724,62.000732782178886,2.84628674509878,1,0,0,0
885,24,Female,Medium,34.853314850990316,56.999368836088145,63.45504561046974,2.217143272542843,0,0,1,0
886,18,Male,Medium,35.15965448869865,70.79092840092055,98.58739176612461,1.1232470948666657,0,1,1,1
887,19,Female,Medium,32.783308881671964,77.42942075273442,97.27998141274414,2.0418654229170934,0,0,0,0
888,19,Male,High,14.489122459141148,70.13697423734153,88.00825496512456,1.7956855675080239,0,1,1,1
889,23,Female,High,8.654121865644477,75.98058379015038,54.49953524915111,3.058273461830461,0,1,0,0
890,19,Male,Medium,32.161076014508836,99.82631543993097,44.08223884550018,3.8463714930757544,1,0,1,0
891,20,Female,Medium,30.36580369083245,56.760865685642734,59.014248263237484,1.8041415621359134,0,1,0,1
892,22,Other,Medium,9.788444504172809,83.77280226682129,56.00767296602985,3.434397817455045,0,1,1,0
893,22,Male,Low,35.55181813295761,69.80004831928076,70.35554800878363,1.1660794508152286,0,0,1,1
894,24,Other,Medium,23.303427594949163,56.65048994536644,86.66367460406758,2.6143630301194394,1,0,1,0
895,18,Male,Low,33.720268988554494,57.936838168715475,91.49937633273149,1.2116501911296838,1,0,1,1
896,23,Female,Medium,42.03098690873738,97.46365531228085,90.6918451246305,3.802098973391918,1,0,1,0
897,18,Female,Medium,9.316693000269234,93.9800748355881,61.58053367338407,3.299053841672171,0,0,0,0
898,19,Female,Low,1.9380985318449973,95.3520980207511,81.23406060764097,2.9738497336137772,1,0,0,0
899,24,Female,High,39.17602673339355,99.57663879136933,58.7700518514532,3.471689144873993,0,0,1,0
900,18,Female,High,30.875173832478183,60.415769500425895,43.65433259411096,2.9425593867104896,1,0,1,0
901,20,Male,Medium,35.28233891148396,67.7719668682031,82.09391593617653,3.9068331915228733,0,0,0,0
902,22,Male,Medium,42.06959377444348,83.46095149624333,40.58965315418727,3.1418738435943148,0,1,1,0
903,19,Female,High,40.337735806400524,74.19012699303237,64.55095524750931,3.77397582874674,0,1,1,0
904,24,Female,Low,48.08508719951241,70.91947666891667,59.762756158124546,2.5513956760319143,1,0,1,0
905,18,Female,Medium,27.260818863753794,67.89056246677966,81.60265231113115,1.351193238945588,0,0,1,1
906,23,Female,Low,24.936286000335365,79.68903159717262,85.97472836562274,2.584533164269051,1,0,0,0
907,20,Male,Medium,20.692472794645774,78.77967143200411,58.24567815827703,1.38061848418928,0,1,0,1
908,20,Female,Low,8.530861099366023,58.07289170321201,88.69762086669121,2.7774804375292153,0,0,0,0
909,18,Male,High,29.057754411219097,73.58699187592195,57.63500563029602,2.447479181582989,0,0,0,0
910,22,Female,High,14.57361369197296,77.67358881049249,66.77958159919368,2.867726193498345,0,1,1,1
911,18,Male,Low,46.144068098435795,78.51434693656952,83.62111162084804,1.0301409431644948,0,1,1,1
912,19,Male,Medium,29.57634940957778,60.50535964561759,81.5752137534873,1.5845214749660923,0,1,1,1
913,18,Male,High,30.049168844897398,87.11356961261434,99.24210833873201,2.4739912957363925,1,1,1,0
914,20,Male,Medium,18.39130838297349,51.259954741053484,53.50966145295591,3.8515106847674048,0,0,0,0
915,24,Female,High,3.5474782469076667,67.74159277715813,79.73907481237495,2.1508271210654755,1,0,0,0
916,18,Male,Medium,2.5554445032764423,89.01063242678168,76.58091449654664,2.273116078160904,0,0,0,0
917,22,Male,Medium,21.743422063506678,78.19464605277011,94.9059072694018,3.1440882670198667,1,0,0,0
918,24,Male,Low,5.1437035267646545,63.05812162554301,49.3817284986925,2.811378271858354,0,1,1,1
919,23,Male,Low,30.735500821466818,84.74765596715238,85.10788981521597,1.8967784502949998,0,0,0,1
920,21,Male,Medium,44.16767727634321,78.36954720780366,74.0961169761261,2.2324491867022833,0,0,0,0
921,18,Male,Medium,44.26282600941739,89.81218047281936,56.47995218727432,1.6530993965716974,0,1,0,1
922,22,Female,Medium,33.29322509647939,86.75125930949116,68.46609484883044,3.8980643773906256,1,0,1,0
923,24,Female,Medium,11.35035974217362,80.50539610181173,60.026595824187865,1.3919031446720793,0,1,0,1
924,22,Female,Medium,43.28684473658473,74.40888376554071,74.75880416730766,2.1155103536992583,0,1,0,1
925,23,Male,High,44.4185783303472,56.65910628337617,93.34003664887996,1.0775169166600336,1,0,0,1
926,20,Male,High,10.636025662694976,63.06665089426919,74.15829906473212,1.665338475800639,0,0,1,0
927,22,Female,Medium,37.133878202763185,70.95497364585427,77.90334509959504,3.341413415140465,1,0,0,0
928,24,Female,High,15.039457897429024,79.96496435031943,71.12487082688257,1.6035256968666385,0,0,1,1
929,22,Male,Medium,40.32937530529355,75.68539276076524,43.06993038672856,1.2401902075868967,1,0,1,0
930,22,Male,Medium,49.864657095276534,64.40922629797647,53.971513412565656,2.42335953953357,0,0,1,1
931,22,Male,High,2.471274261140248,50.32321788948553,69.52010376592497,1.0299077042035556,0,1,1,1
932,19,Male,Low,44.97092742375566,74.8119610950407,58.61411702468229,1.2542984632789995,0,0,0,1
933,19,Male,Low,31.508896146334244,64.28129942811215,50.905815865671656,3.422877608688925,1,1,0,0
934,20,Female,High,48.69574833907624,86.73041503552676,70.2479705151063,3.314420034578819,0,0,0,0
935,18,Female,Medium,23.785466358794952,51.19731326352417,59.36858760687102,3.7454164612146883,0,0,1,0
936,22,Female,High,42.52200859799731,79.24139056528955,55.48645859040488,3.5635463077322487,1,1,0,0
937,23,Female,High,4.057309361315584,97.07371187530327,67.83912504642285,3.049526689719454,1,0,0,0
938,18,Female,Low,17.428673453836492,58.72046335557498,47.997055484930385,1.1569985719019886,1,0,1,1
939,23,Female,High,4.283810349809288,73.58247453752978,95.66474398452443,3.3485458539599726,1,0,1,0
940,18,Female,Medium,48.79181354047446,54.57109959085691,92.06212587515435,3.5365324325216814,0,1,0,0
941,20,Male,Medium,41.03172145632,81.28409561306763,82.45723514443212,3.3972464373158635,0,0,1,0
942,22,Male,Medium,42.774823641052556,77.52658402981127,46.37282965530737,2.525437105924078,1,0,1,0
943,22,Male,High,46.96029634026082,70.36827621064162,86.55263526818158,1.698705515948445,1,0,0,0
944,21,Female,Low,5.1700708198694825,76.06885107368706,88.47743968654115,3.53598992706618,0,1,0,0
945,23,Female,Medium,19.894282033153335,94.8287329234505,86.06587706286027,3.1814884292204155,0,1,1,0
946,18,Male,Medium,4.480709563156104,59.814715115553355,46.83795322715447,3.9422835231665547,1,0,1,0
947,18,Female,Medium,11.328861975951401,51.12822558526736,78.63447742406589,1.4670777932677987,0,1,0,1
948,19,Male,Medium,12.238923074845946,93.08324423495505,90.05948774496392,1.676993749156165,0,0,0,0
949,21,Female,Low,23.986253341331356,78.85585411939533,74.64120407318006,1.635394449644508,0,0,1,1
950,24,Male,Low,14.159546205228487,94.53292277309211,78.78444251368535,3.37761930286401,0,0,1,0
951,24,Male,Medium,5.947927234070294,79.84726117065863,67.50180876557837,1.5607218893503545,1,0,1,0
952,19,Female,High,9.207063365611278,90.50805449798511,71.72243919304316,1.1999794894699183,0,0,0,1
953,19,Male,Low,8.216502614052455,71.4836681677574,42.06261150110351,3.9956824197568857,1,0,0,0
954,19,Male,Low,48.68076309770262,87.49299656441343,78.33778131839708,1.0744516343354475,0,0,1,1
955,23,Male,High,38.20533283900521,95.6520733444928,44.88683277346955,3.505732180476597,0,1,0,0
956,23,Female,Low,48.42031179820854,78.60614818611032,66.10087566041341,2.096100524651958,1,0,1,0
957,20,Female,High,22.54728383888752,59.03925752811898,57.55930586004447,3.5248463792734457,0,0,1,0
958,20,Male,Medium,14.640055601470173,63.43988075150991,72.72567701270279,2.663861473633435,0,1,0,1
959,19,Female,High,40.11636666325015,59.93222884487029,48.00498013139243,3.70489368845908,0,0,1,0
960,21,Female,Low,16.986441984016192,62.342851379786644,81.4986041183991,3.77857895924388,0,0,0,0
961,18,Male,Low,15.669785311562066,65.32077246755182,87.70069221570822,1.027294543842328,0,1,1,1
962,23,Male,Medium,12.392793618183727,77.75668933765942,49.80126698458939,1.2262365279783647,1,0,0,1
963,21,Male,High,7.354269932987532,79.39958147319163,46.25878524111293,1.7510761887125663,1,0,0,0
964,22,Male,Medium,13.566689989821533,71.32498736209305,48.73092896724155,3.007946249090505,1,0,1,0
965,23,Female,Low,18.4106676752205,80.77103899104176,92.6276537139101,3.664816589534518,0,1,1,0
966,23,Male,Medium,34.02571619914079,54.078746280568296,71.69135570538137,2.379825853881888,0,0,0,0
967,20,Female,Medium,4.065677268753127,54.389411852908,68.03565976045016,2.8209193488227964,0,1,1,1
968,18,Female,Medium,11.314840043601805,58.59147301788292,46.402709146141255,1.5654995583866835,0,0,0,1
969,18,Male,Medium,40.642158374292144,75.90387490201724,78.97336040541771,3.414900501645056,0,0,0,0
970,24,Female,High,8.199174255604767,60.69973393491568,92.07997551370539,3.9019843340604092,0,1,0,0
971,24,Male,Medium,17.789612179603555,64.16422017462887,89.69115215940718,1.8057967987437924,1,0,0,0
972,24,Other,Low,43.36828717104886,70.0156418086497,77.56328253884809,2.484477854801639,0,0,0,0
973,24,Female,Medium,8.59134024602869,90.59330620051898,44.516722999100416,1.2583483315191213,0,0,0,1
974,22,Female,Low,5.054104945291305,50.693106795643004,46.743821630560774,2.677409969388905,1,1,0,0
975,22,Female,Medium,24.74236175892053,82.46894101183112,42.95853922658948,2.5083503255400417,0,0,0,0
976,23,Male,Medium,15.818556052648283,83.44382655203427,55.448752989548154,1.4333094524652328,1,0,0,0
977,19,Female,Low,28.607009859708853,89.93278901783182,48.13968802962266,2.3261986393542253,1,0,1,0
978,20,Female,Medium,40.38643963369028,96.63764695301566,55.602882415146034,2.0023139562596897,1,1,0,0
979,20,Female,Low,7.720275919484415,51.006892447464494,63.1034833431377,2.565492625915568,0,0,1,1
980,24,Female,High,29.454255143159966,57.68918527566081,96.57896704426814,2.7569630062863975,1,0,1,0
981,23,Female,High,25.769929259103332,94.30856470279966,76.62256358690152,1.0254867358216284,0,0,1,1
982,21,Male,Low,8.059860514646779,72.92592810935076,90.09842714097775,3.283017948848666,1,0,1,0
983,19,Male,High,31.575925790920138,78.22953194667318,82.62109004273994,3.1390428755852224,0,0,1,0
984,23,Female,Medium,14.408380475177811,83.15136018615738,46.750187831597906,2.0988591586195664,0,0,0,0
985,19,Male,Low,24.90388160865661,83.95333022478187,84.15522438243693,1.158807806706455,0,0,1,1
986,19,Female,Low,5.031343889576032,96.58702016582541,56.50593289354747,3.264797619355151,0,1,1,0
987,19,Female,Medium,23.51961880346753,99.84747087058349,78.34647081968238,3.865525481434397,1,1,1,0
988,23,Male,Medium,16.016709934098195,86.00787304654702,60.45771841857931,1.7204547880660426,1,0,1,0
989,24,Male,Medium,41.296679348082364,64.36106046025753,99.86033579587955,1.9705738412111136,1,1,0,1
990,20,Female,Low,3.7919576228710454,93.98762011471717,55.81308876980667,1.5514386684454449,0,0,1,1
991,20,Male,Low,21.51175647099817,52.46104572703808,56.74782824645618,2.730808370034519,1,1,1,1
992,24,Female,Medium,23.46313978244046,61.55404264372481,95.8403353337439,1.4645241839423648,0,0,0,1
993,19,Male,Low,36.52529773865682,94.86928587318575,41.47866427817936,2.0685818303841383,1,0,0,0
994,21,Female,Low,29.140091179420338,62.80957572196775,81.80133927239181,3.091039041802789,1,1,1,0
995,18,Male,Low,33.69340452251487,61.03255298108742,83.51958344415269,2.6803479490280453,0,1,1,1
996,23,Female,High,39.07541499693605,56.906264657012365,90.18271464462396,2.1593876929838056,1,0,0,0
997,18,Male,High,43.24794570925125,92.95558788234582,98.46635863830852,2.260748805422626,0,0,1,0
998,24,Female,Medium,16.379899339401057,75.00291295955434,98.53611514939914,2.6863326478696887,0,0,0,0
999,21,Male,High,27.363112562831244,83.74466015270774,43.916605453987835,1.017594183661484,0,0,0,1
1000,23,Female,Medium,42.165295843520795,61.953319203751484,89.31035936517415,1.2355296053608296,0,0,0,1
